/* DATA DESCRIPTION:
Citation:	WOCE Hydrographic Programme, WHP (2002): Physical oceanography measured on water bottle samples during METEOR cruise M39/5 on section AR07E. doi:10.1594/PANGAEA.836816
Related to:	WOCE (2002): World Ocean Circulation Experiment, Global Data, Version 3.0. WOCE International Project Office, WOCE Report, Southampton, UK; published by U.S. National Oceanographic Data Center, Silver Spring, 180/02, DVD-ROM
Further details:	WHP cruise summary information of section AR07E_i (WOCE) (URI: hdl:10013/epic.34909.d001)
Project(s):	World Ocean Circulation Experiment (WOCE) (URI: http://en.wikipedia.org/wiki/World_Ocean_Circulation_Experiment)
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	793.75	803.0	4.4703	34.9204	?34.9253	268.0
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	891.51	902.1	4.2350	34.9307	?34.9326	268.0
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1086.90	1100.3	3.8033	34.9200	?34.9245	276.9
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1187.39	1202.3	3.6956	34.9239	?34.9289	?281.4
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1283.99	1300.4	3.6377	34.9265	?34.9312	281.4
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1382.22	1400.2	3.6207	34.9288	?34.9330	?281.4
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1505.29	1525.3	3.5841	34.9279	?34.9335	281.4
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1647.27	1669.7	3.4783	34.9195	?34.9236	285.8
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1697.58	1720.9	3.3234	34.8969	?34.8981	294.8
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1775.00	1799.7	3.3009	34.8987	?34.9019	?294.8
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	1970.69	1999.0	3.2026	34.9000	?34.9030	
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	2070.67	2100.9	3.1508	34.9080	?34.9110	290.3
M39/5_520-1	1997-08-27T20:31	59.0333	-32.8183	-2215	2171.69	2203.9	3.0721	34.9118		290.3
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	49.81	50.3	9.7612	35.1505	?35.1442	268.0
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	99.60	100.6	8.4937	35.1536	35.1534	272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	118.70	119.9	8.2603	35.1448	35.1429	272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	199.05	201.1	7.1879	35.0491	35.0502	?272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	298.66	301.8	7.0093	35.0723	35.0721	272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	396.94	401.2	6.9319	35.0979	35.0983	272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	495.37	500.8	6.4098	35.0383	35.0408	268.0
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	692.10	700.0	5.4967	34.9977	34.9986	254.6
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	889.45	900.0	4.5741	34.9464	34.9462	263.5
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	989.04	1001.0	4.2972	34.9409		
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1087.50	1100.9	4.1208	34.9441	34.9440	272.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1183.75	1198.6	3.8779	34.9354	34.9357	276.9
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1283.60	1300.0	3.7771	34.9368	34.9367	?276.9
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1384.20	1402.2	3.7407	34.9375	34.9378	281.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1481.50	1501.1	3.7312	34.9368	34.9364	281.4
M39/5_521-1	1997-08-28T00:37	58.9667	-32.1483	-1609	1574.92	1596.1	3.7153	34.9365	34.9361	281.4
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	9.21	9.3	11.6370	35.0773	35.0739	276.9
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	48.91	49.4	9.9824	35.1420	35.1406	268.0
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	99.11	100.1	8.3275	35.1220	35.1256	?272.4
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	198.76	200.8	7.4587	35.0612	35.0595	259.0
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	294.31	297.4	7.2689	35.0941	35.0942	263.5
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	394.87	399.1	7.1653	35.1200	35.1210	272.4
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	495.67	501.1	6.9422	35.1078	35.1077	272.4
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	595.25	601.9	6.5361	35.0823	/35.0333	241.2
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	693.29	701.2	5.8769	35.0335	?35.0163	?250.1
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	792.48	801.7	5.3497	35.0152	?34.9944	254.6
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	890.83	901.4	4.9425	34.9941	34.9948	259.0
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	988.75	1000.7	4.3707	34.9687	?34.9697	268.0
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	1087.11	1100.5	4.1004	34.9565	?34.9579	276.9
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	1184.74	1199.6	3.9247	34.9468	34.9464	276.9
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	1284.01	1300.4	3.9116	34.9552	34.9556	276.9
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	1430.45	1449.2	3.8991	34.9548	34.9553	276.9
M39/5_522-1	1997-08-28T04:29	58.8983	-31.4833	-1557	1520.46	1540.7	3.8921	34.9536	34.9540	276.9
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	49.81	50.3	11.7098	35.1215	35.1177	?272.4
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	99.40	100.4	9.3855	35.1584	?35.1525	268.0
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	148.69	150.2	8.1454	35.1404	35.1392	272.4
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	198.36	200.4	7.6410	35.1284	35.1288	?268.0
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	248.22	250.8	7.4144	35.1327	35.1318	?272.4
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	296.59	299.7	7.1078	35.1009	35.1013	259.0
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	396.95	401.2	7.0082	35.1171	35.1172	272.4
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	485.40	490.7	6.6443	35.0916	35.0917	263.5
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	693.69	701.6	5.5901	35.0345	35.0349	?254.6
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	891.13	901.7	4.6814	34.9923	34.9926	268.0
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	1086.04	1099.4	4.0820	34.9699	34.9704	276.9
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	1285.69	1302.1	3.9914	34.9665	34.9668	276.9
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	1384.61	1402.6	3.9812	34.9670	34.9665	276.9
M39/5_523-1	1997-08-28T08:07	58.8333	-30.8150	-1470	1452.69	1471.8	3.9795	34.9671	34.9663	276.9
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	12.08	12.2	12.0063	35.1103	35.1059	272.4
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	50.00	50.5	10.3755	35.1336	?35.1256	?268.0
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	100.59	101.6	8.5904	35.1611	35.1565	?272.4
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	148.99	150.5	8.0113	35.1199	35.1189	268.0
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	198.86	200.9	7.5754	35.0927	35.0923	263.5
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	249.42	252.0	7.3820	35.0944	35.0935	263.5
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	396.46	400.7	6.9656	35.0933	35.0899	259.0
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	594.86	601.5	5.9169	35.0414	35.0401	245.6
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	793.59	802.8	5.0837	35.0038	35.0044	254.6
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	987.29	999.2	4.2549	34.9539	34.9538	268.0
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	1087.63	1101.0	3.9169	34.9348	34.9351	276.9
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	1186.94	1201.8	3.8961	34.9515	34.9519	281.4
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	1284.83	1301.2	3.7307	34.9590	34.9596	281.4
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	1382.67	1400.6	3.6802	34.9609	34.9611	281.4
M39/5_524-1	1997-08-28T12:04	58.5983	-30.3683	-1513	1527.08	1547.4	3.6771	34.9612	?34.9594	281.4
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	9.41	9.5	11.9904	35.1066	35.1031	276.9
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	9.41	9.5	11.9823	35.1088		276.9
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	49.21	49.7	11.0426	35.1449	?35.1195	268.0
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	99.41	100.4	8.5560	35.1635	35.1622	268.0
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	148.89	150.4	8.1827	35.1533	35.1533	268.0
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	199.66	201.7	7.4765	35.0737	?35.0786	263.5
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	248.14	250.7	7.4680	35.1128	35.1128	263.5
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	297.29	300.4	7.3435	35.1180	35.1167	268.0
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	347.83	351.5	7.2504	35.1153	35.1166	?268.0
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	396.96	401.2	7.2138	35.1247	35.1210	272.4
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	595.17	601.8	6.4456	35.0612	35.0584	245.6
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	689.77	697.6	6.0576	35.0586	35.0603	254.6
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	791.83	801.0	5.4309	35.0191	35.0203	245.6
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	987.32	999.2	4.4705	34.9660	34.9671	?263.5
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	1185.59	1200.4	3.8902	34.9253	?34.9268	276.9
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	1384.27	1402.2	3.5035	34.9022	34.9018	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	1579.33	1600.5	3.4251	34.9206	34.9201	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	1775.10	1799.7	3.3353	34.9645	34.9638	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	1973.35	2001.6	3.0944	34.9720	34.9716	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	2168.96	2201.0	3.0414	34.9718	34.9721	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	2267.98	2302.0	3.0155	34.9720	34.9714	285.8
M39/5_525-1	1997-08-28T15:47	58.3500	-29.9367	-2384	2341.28	2376.8	2.9813	34.9722	34.9716	281.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	11.09	11.2	11.6349	35.0761	35.0728	?276.9
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	50.11	50.6	10.0569	35.1349	35.1359	263.5
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	100.79	101.8	9.1774	35.2257	35.2258	268.0
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	149.19	150.7	8.4108	35.1460	35.1444	?272.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	199.27	201.3	7.8725	35.1121	35.1112	268.0
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	245.57	248.1	7.5715	35.1059	35.1057	272.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	298.29	301.4	7.4696	35.1268	35.1268	?272.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	398.25	402.5	7.2243	35.1225	35.1229	276.9
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	496.20	501.6	6.8085	35.0905	35.0903	?263.5
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	594.20	600.8	6.1316	35.0294	35.0294	236.7
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	792.04	801.2	5.0264	34.9825	34.9829	245.6
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	891.88	902.4	4.5546	34.9630	34.9631	259.0
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	990.88	1002.8	4.2305	34.9422	?34.9434	263.5
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	1185.02	1199.8	3.8158	34.9171	34.9176	276.9
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	1480.62	1500.1	3.4499	34.8993	34.8995	285.8
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	1680.81	1703.7	3.4494	34.9413	34.9405	285.8
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	1776.02	1800.6	3.3389	34.9467	34.9470	281.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	1972.70	2000.9	3.0919	34.9681	34.9675	281.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	2069.26	2099.3	2.9848	34.9698	34.9694	281.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	2169.10	2201.1	2.9409	34.9710	34.9705	281.4
M39/5_526-1	1997-08-28T19:55	58.1150	-29.4817	-2316	2271.55	2305.6	2.8960	34.9708	34.9708	285.8
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	9.80	9.9	12.8089	35.1276	35.1249	268.0
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	48.23	48.7	12.7361	35.1250	35.1238	?263.5
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	99.51	100.5	9.3298	35.1937	35.1903	259.0
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	197.29	199.3	7.9039	35.0399	35.0409	268.0
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	296.81	299.9	7.6938	35.0642	35.0630	272.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	495.91	501.3	6.7022	35.0524	?35.0633	236.7
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	693.25	701.1	5.0905	34.9653	34.9666	241.2
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	890.81	901.3	4.3975	34.9498	34.9519	259.0
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	988.24	1000.1	4.1380	34.9339	34.9353	268.0
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1086.71	1100.0	3.9538	34.9234	34.9246	272.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1283.82	1300.1	3.6385	34.9044	34.9040	281.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1382.16	1400.0	3.6387	34.9157	34.9162	?281.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1480.95	1500.4	3.4501	34.9004	34.9005	?285.8
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1669.05	1691.7	3.3901	34.9191	34.9185	285.8
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	1874.08	1900.4	3.2942	34.9558	34.9563	281.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	2069.30	2099.3	3.0173	34.9682	34.9687	281.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	2237.49	2270.8	2.8757	34.9690	34.9696	281.4
M39/5_527-1	1997-08-29T00:09	57.8667	-29.0000	-2374	2335.10	2370.4	2.8250	34.9687	34.9699	
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	11.29	11.4	12.4987	35.1446	35.1425	268.0
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	49.02	49.5	10.2556	35.2566	35.2558	259.0
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	101.19	102.2	9.1991	35.2290	35.2294	263.5
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	149.79	151.3	9.0730	35.2368	35.2381	
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	198.58	200.6	8.5725	35.1814	35.1812	263.5
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	249.14	251.7	8.2285	35.1502	?35.1414	268.0
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	297.90	301.0	7.9095	35.1069	35.1079	276.9
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	397.38	401.6	7.5796	35.0649	35.0620	?272.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	595.21	601.8	6.9164	35.0616	35.0592	254.6
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	793.55	802.7	5.5337	35.0075	35.0053	241.2
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	989.35	1001.2	4.4561	34.9525	34.9535	259.0
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1185.85	1200.6	3.9268	34.9209	34.9211	272.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1382.09	1399.9	3.5985	34.8998	34.8991	281.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1481.17	1500.6	3.4820	34.8931	34.8922	285.8
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1579.33	1600.4	3.4283	34.8956	34.8949	285.8
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1776.58	1801.1	3.3425	34.9057	34.9045	285.8
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	1972.58	2000.7	3.2889	34.9300	34.9294	281.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	2170.07	2202.0	3.1692	34.9668	34.9668	281.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	2316.53	2351.4	2.9824	34.9710	34.9714	281.4
M39/5_528-1	1997-08-29T04:07	57.6333	-28.6183	-2477	2434.29	2471.6	2.8408	34.9691	34.9697	281.4
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	11.39	11.5	12.2830	35.1312	35.1281	
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	49.42	49.9	10.7190	35.3334	?35.3281	
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	98.72	99.7	9.7882	35.2810	35.2793	
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	197.99	200.0	8.9040	35.1990	35.2005	
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	297.91	301.0	8.5283	35.1920	35.1930	?308.2
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	396.70	400.9	7.5775	35.0757	35.0792	259.0
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	495.93	501.3	7.3253	35.1091	35.1091	?268.0
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	593.84	600.4	6.8836	35.0868	35.0858	?259.0
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	693.18	701.0	6.0348	35.0336	35.0320	232.2
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	790.90	800.0	5.4313	35.0067	35.0079	241.2
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	988.87	1000.7	4.4832	34.9640	34.9653	263.5
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1185.88	1200.6	3.8707	34.9166	34.9173	272.4
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1380.54	1398.3	3.5477	34.8978	34.8971	285.8
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1480.02	1499.4	3.4617	34.8926	34.8923	285.8
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1580.15	1601.2	3.3863	34.8911	34.8908	?290.3
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1679.04	1701.8	3.3322	34.8932	34.8926	290.3
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1775.64	1800.1	3.2955	34.8981	34.8978	290.3
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	1974.10	2002.2	3.2969	34.9299	34.9293	281.4
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	2365.28	2401.1	2.9236	34.9629	34.9635	281.4
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	2465.00	2502.9	2.8103	34.9639	34.9640	281.4
M39/5_529-1	1997-08-29T08:10	57.3817	-28.1817	-2615	2579.46	2619.8	2.6942	34.9646	34.9647	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	11.59	11.7	12.5262	35.1942	35.1978	
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	50.31	50.8	10.5000	35.2935	35.2980	
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	99.02	100.0	9.7106	35.2697	35.2768	259.0
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	198.00	200.0	9.0566	35.2117	35.2171	
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	299.90	303.0	8.5121	35.1713	?35.1808	259.0
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	491.90	497.2	7.2438	35.0599	35.0611	245.6
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	693.70	701.5	5.9207	34.9974	?35.0056	232.2
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	889.50	899.9	4.8408	34.9622	?34.9712	245.6
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1086.89	1100.1	4.1512	34.9241	?34.9359	268.0
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1283.91	1300.1	3.7539	34.9074	?34.9092	276.9
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1380.88	1398.6	3.5934	34.8982	34.8988	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1480.66	1500.0	3.4965	34.8925	34.8934	?285.8
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1578.92	1599.9	3.4157	34.8898	34.8900	285.8
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1791.32	1816.0	3.3481	34.9011	34.9004	285.8
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	1971.41	1999.4	3.3119	34.9163	34.9155	285.8
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	2266.57	2300.3	3.1789	34.9561	34.9570	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	2464.89	2502.7	2.9426	34.9631	34.9630	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	2561.14	2601.0	2.8020	34.9632	34.9630	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	2658.91	2700.9	2.7278	34.9633	34.9633	281.4
M39/5_530-1	1997-08-29T12:57	56.9833	-27.8683	-2801	2765.64	2810.0	2.6785	34.9640	34.9633	281.4
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	9.21	9.3	12.6161	35.2033	35.2017	272.4
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	49.12	49.6	10.4369	35.3218	35.3235	254.6
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	74.27	75.0	9.9956	35.3156	35.3133	259.0
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	98.23	99.2	9.7282	35.2822	35.2806	
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	149.61	151.1	9.2595	35.2335	35.2325	263.5
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	199.19	201.2	8.8411	35.1800	35.1756	263.5
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	394.15	398.3	7.6466	35.0784	35.0753	250.1
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	593.19	599.7	6.7956	35.0820	35.0775	254.6
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	791.25	800.3	5.1715	34.9833	34.9850	245.6
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	988.55	1000.3	4.3529	34.9475	?34.9452	263.5
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1184.48	1199.1	3.8696	34.9160	34.9170	276.9
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1382.31	1400.0	3.5860	34.8987	34.8991	285.8
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1579.17	1600.1	3.4031	34.8888	34.8888	290.3
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1676.80	1699.4	3.3543	34.8901	34.8896	290.3
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1776.35	1800.7	3.3032	34.8923	34.8916	290.3
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	1874.97	1901.1	3.2689	34.8963	34.8961	290.3
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	2071.19	2101.0	3.2991	34.9268	34.9273	285.8
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	2267.63	2301.3	3.2059	34.9568	?34.9585	281.4
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	2366.52	2402.2	3.0670	34.9625	34.9629	281.4
M39/5_531-1	1997-08-29T17:49	56.5883	-27.5800	-2758	2463.79	2501.5	2.9074	34.9638	34.9646	281.4
