Model=DR-1060
Firmware=6.81
Serial=024009
HostVersion=(Ruskin version number - 1.8.0.201307041136)

HostTime=01-Aug-2013 12:24:18.000
LoggerTime=01-Aug-2013 13:24:05.000
LoggingStartTime=11-Jul-2013 13:53:05.000
LoggingEndTime=12-Aug-2013 21:50:33.000
LoggingSamplingPeriod=00:00:01
NumberOfChannels=1
Channel[1].name=Pressure
Channel[1].calibration=10.357927638052 418.085281944543 17.928171775071 5.706944728736 
Channel[1].units=dBar (deciBars)

TimeStamp[1].time=11-Jul-2013 13:53:11.000
TimeStamp[1].sample=1
TimeStamp[1].type=TIME STAMP
TimeStamp[2].time=11-Jul-2013 13:53:12.000
TimeStamp[2].sample=2
TimeStamp[2].type=TIME STAMP
ResetStamp[1].time=01-Aug-2013 13:12:33.000
ResetStamp[1].sample=1811964
ResetStamp[1].type=STOP STAMP

NumberOfSamples=1811963

             Date & Time         Pres         Depth 
11-Jul-2013 14:06:18.000    10.1139936    -0.0183552 
11-Jul-2013 14:06:19.000    10.1168343    -0.0155377 
11-Jul-2013 14:06:20.000    10.1163110    -0.0160567 
11-Jul-2013 14:06:21.000    10.1151647    -0.0171936 
11-Jul-2013 14:06:22.000    10.1161864    -0.0161803 
11-Jul-2013 14:06:23.000    10.1168841    -0.0154882 
11-Jul-2013 14:06:24.000    10.1178809    -0.0144996 
11-Jul-2013 14:06:25.000    10.1166599    -0.0157107 
11-Jul-2013 14:06:26.000    10.1177812    -0.0145985 
11-Jul-2013 14:06:27.000    10.1181799    -0.0142030 
11-Jul-2013 14:06:28.000    10.1155634    -0.0167981 
11-Jul-2013 14:06:29.000    10.1191268    -0.0132638 
11-Jul-2013 14:06:30.000    10.1170586    -0.0153152 
11-Jul-2013 14:06:31.000    10.1193262    -0.0130661 
11-Jul-2013 14:06:32.000    10.1189524    -0.0134368 
11-Jul-2013 14:06:33.000    10.1179058    -0.0144749 
11-Jul-2013 14:06:34.000    10.1172828    -0.0150928 
11-Jul-2013 14:06:35.000    10.1188029    -0.0135851 
11-Jul-2013 14:06:36.000    10.1181051    -0.0142772 
11-Jul-2013 14:06:37.000    10.1158625    -0.0165016 
11-Jul-2013 14:06:38.000    10.1156133    -0.0167487 
11-Jul-2013 14:06:39.000    10.1169838    -0.0153894 
11-Jul-2013 14:06:40.000    10.1195504    -0.0128437 
11-Jul-2013 14:06:41.000    10.1219177    -0.0104957 
11-Jul-2013 14:06:42.000    10.1178809    -0.0144996 
11-Jul-2013 14:06:43.000    10.1177064    -0.0146726 
11-Jul-2013 14:06:44.000    10.1174074    -0.0149692 
11-Jul-2013 14:06:45.000    10.1191019    -0.0132886 
11-Jul-2013 14:06:46.000    10.1161366    -0.0162297 
11-Jul-2013 14:06:47.000    10.1176317    -0.0147468 
11-Jul-2013 14:06:48.000    10.1172579    -0.0151175 
11-Jul-2013 14:06:49.000    10.1201485    -0.0122505 
11-Jul-2013 14:06:50.000    10.1178061    -0.0145738 
11-Jul-2013 14:06:51.000    10.1196999    -0.0126954 
11-Jul-2013 14:06:52.000    10.1181550    -0.0142277 
11-Jul-2013 14:06:53.000    10.1187032    -0.0136840 
11-Jul-2013 14:06:54.000    10.1191268    -0.0132638 
11-Jul-2013 14:06:55.000    10.1181550    -0.0142277 
11-Jul-2013 14:06:56.000    10.1177812    -0.0145985 
11-Jul-2013 14:06:57.000    10.1179556    -0.0144255 
11-Jul-2013 14:06:58.000    10.1182297    -0.0141536 
11-Jul-2013 14:06:59.000    10.1185786    -0.0138076 
11-Jul-2013 14:07:00.000    10.1180304    -0.0143513 
11-Jul-2013 14:07:01.000    10.1175569    -0.0148209 
11-Jul-2013 14:07:02.000    10.1186035    -0.0137829 
11-Jul-2013 14:07:03.000    10.1187032    -0.0136840 
11-Jul-2013 14:07:04.000    10.1197996    -0.0125965 
11-Jul-2013 14:07:05.000    10.1217183    -0.0106934 
11-Jul-2013 14:07:06.000    10.1199740    -0.0124235 
11-Jul-2013 14:07:07.000    10.1212449    -0.0111630 
11-Jul-2013 14:07:08.000    10.1208960    -0.0115090 
11-Jul-2013 14:07:09.000    10.1206219    -0.0117809 
11-Jul-2013 14:07:10.000    10.1176566    -0.0147220 
11-Jul-2013 14:07:11.000    10.1209209    -0.0114843 
11-Jul-2013 14:07:12.000    10.1190271    -0.0133627 
11-Jul-2013 14:07:13.000    10.1219675    -0.0104463 
11-Jul-2013 14:07:14.000    10.1205970    -0.0118056 
11-Jul-2013 14:07:15.000    10.1188776    -0.0135110 
11-Jul-2013 14:07:16.000    10.1173825    -0.0149939 
11-Jul-2013 14:07:17.000    10.1173825    -0.0149939 
11-Jul-2013 14:07:18.000    10.1187281    -0.0136593 
11-Jul-2013 14:07:19.000    10.1162612    -0.0161061 
11-Jul-2013 14:07:20.000    10.1184291    -0.0139559 
11-Jul-2013 14:07:21.000    10.1205970    -0.0118056 
11-Jul-2013 14:07:22.000    10.1199491    -0.0124482 
11-Jul-2013 14:07:23.000    10.1196999    -0.0126954 
11-Jul-2013 14:07:24.000    10.1193262    -0.0130661 
11-Jul-2013 14:07:25.000    10.1190521    -0.0133380 
11-Jul-2013 14:07:26.000    10.1193262    -0.0130661 
11-Jul-2013 14:07:27.000    10.1210705    -0.0113360 
11-Jul-2013 14:07:28.000    10.1210954    -0.0113113 
11-Jul-2013 14:07:29.000    10.1198744    -0.0125224 
11-Jul-2013 14:07:30.000    10.1172330    -0.0151422 
11-Jul-2013 14:07:31.000    10.1173077    -0.0150681 
11-Jul-2013 14:07:32.000    10.1160369    -0.0163285 
11-Jul-2013 14:07:33.000    10.1197249    -0.0126707 
11-Jul-2013 14:07:34.000    10.1209957    -0.0114102 
11-Jul-2013 14:07:35.000    10.1177812    -0.0145985 
11-Jul-2013 14:07:36.000    10.1199491    -0.0124482 
11-Jul-2013 14:07:37.000    10.1205721    -0.0118303 
11-Jul-2013 14:07:38.000    10.1194009    -0.0129920 
11-Jul-2013 14:07:39.000    10.1181550    -0.0142277 
11-Jul-2013 14:07:40.000    10.1211452    -0.0112619 
11-Jul-2013 14:07:41.000    10.1220174    -0.0103969 
11-Jul-2013 14:07:42.000    10.1189275    -0.0134616 
11-Jul-2013 14:07:43.000    10.1188278    -0.0135604 
11-Jul-2013 14:07:44.000    10.1182547    -0.0141289 
11-Jul-2013 14:07:45.000    10.1204226    -0.0119786 
11-Jul-2013 14:07:46.000    10.1200986    -0.0122999 
11-Jul-2013 14:07:47.000    10.1167097    -0.0156612 
11-Jul-2013 14:07:48.000    10.1196999    -0.0126954 
11-Jul-2013 14:07:49.000    10.1182547    -0.0141289 
11-Jul-2013 14:07:50.000    10.1185537    -0.0138323 
11-Jul-2013 14:07:51.000    10.1199740    -0.0124235 
11-Jul-2013 14:07:52.000    10.1175819    -0.0147962 
11-Jul-2013 14:07:53.000    10.1203478    -0.0120528 
11-Jul-2013 14:07:54.000    10.1169091    -0.0154635 
11-Jul-2013 14:07:55.000    10.1190770    -0.0133133 
11-Jul-2013 14:07:56.000    10.1199990    -0.0123988 
11-Jul-2013 14:07:57.000    10.1203727    -0.0120281 
11-Jul-2013 14:07:58.000    10.1201983    -0.0122011 
11-Jul-2013 14:07:59.000    10.1196750    -0.0127201 
11-Jul-2013 14:08:00.000    10.1197249    -0.0126707 
11-Jul-2013 14:08:01.000    10.1187281    -0.0136593 
11-Jul-2013 14:08:02.000    10.1211452    -0.0112619 
11-Jul-2013 14:08:03.000    10.1184042    -0.0139806 
11-Jul-2013 14:08:04.000    10.1180304    -0.0143513 
11-Jul-2013 14:08:05.000    10.1205222    -0.0118798 
11-Jul-2013 14:08:06.000    10.1188776    -0.0135110 
11-Jul-2013 14:08:07.000    10.1226902    -0.0097295 
11-Jul-2013 14:08:08.000    10.1216934    -0.0107182 
11-Jul-2013 14:08:09.000    10.1209708    -0.0114349 
11-Jul-2013 14:08:10.000    10.1193012    -0.0130908 
11-Jul-2013 14:08:11.000    10.1182547    -0.0141289 
11-Jul-2013 14:08:12.000    10.1200737    -0.0123247 
11-Jul-2013 14:08:13.000    10.1186284    -0.0137581 
11-Jul-2013 14:08:14.000    10.1203229    -0.0120775 
11-Jul-2013 14:08:15.000    10.1203478    -0.0120528 
11-Jul-2013 14:08:16.000    10.1217183    -0.0106934 
11-Jul-2013 14:08:17.000    10.1181550    -0.0142277 
11-Jul-2013 14:08:18.000    10.1204973    -0.0119045 
11-Jul-2013 14:08:19.000    10.1213196    -0.0110889 
11-Jul-2013 14:08:20.000    10.1191766    -0.0132144 
11-Jul-2013 14:08:21.000    10.1186534    -0.0137334 
11-Jul-2013 14:08:22.000    10.1210455    -0.0113608 
11-Jul-2013 14:08:23.000    10.1206468    -0.0117562 
11-Jul-2013 14:08:24.000    10.1197249    -0.0126707 
11-Jul-2013 14:08:25.000    10.1185038    -0.0138817 
11-Jul-2013 14:08:26.000    10.1180055    -0.0143760 
11-Jul-2013 14:08:27.000    10.1215190    -0.0108912 
11-Jul-2013 14:08:28.000    10.1171333    -0.0152411 
11-Jul-2013 14:08:29.000    10.1216934    -0.0107182 
11-Jul-2013 14:08:30.000    10.1199740    -0.0124235 
11-Jul-2013 14:08:31.000    10.1217682    -0.0106440 
11-Jul-2013 14:08:32.000    10.1183045    -0.0140794 
11-Jul-2013 14:08:33.000    10.1194507    -0.0129425 
11-Jul-2013 14:08:34.000    10.1210954    -0.0113113 
11-Jul-2013 14:08:35.000    10.1200239    -0.0123741 
11-Jul-2013 14:08:36.000    10.1204973    -0.0119045 
11-Jul-2013 14:08:37.000    10.1207714    -0.0116326 
11-Jul-2013 14:08:38.000    10.1206219    -0.0117809 
11-Jul-2013 14:08:39.000    10.1191766    -0.0132144 
11-Jul-2013 14:08:40.000    10.1198993    -0.0124977 
11-Jul-2013 14:08:41.000    10.1208960    -0.0115090 
11-Jul-2013 14:08:42.000    10.1215937    -0.0108170 
11-Jul-2013 14:08:43.000    10.1186284    -0.0137581 
11-Jul-2013 14:08:44.000    10.1210455    -0.0113608 
11-Jul-2013 14:08:45.000    10.1195006    -0.0128931 
11-Jul-2013 14:08:46.000    10.1191517    -0.0132391 
11-Jul-2013 14:08:47.000    10.1185537    -0.0138323 
11-Jul-2013 14:08:48.000    10.1214193    -0.0109900 
11-Jul-2013 14:08:49.000    10.1216685    -0.0107429 
11-Jul-2013 14:08:50.000    10.1197498    -0.0126460 
11-Jul-2013 14:08:51.000    10.1201983    -0.0122011 
11-Jul-2013 14:08:52.000    10.1223662    -0.0100508 
11-Jul-2013 14:08:53.000    10.1200239    -0.0123741 
11-Jul-2013 14:08:54.000    10.1193511    -0.0130414 
11-Jul-2013 14:08:55.000    10.1213695    -0.0110395 
11-Jul-2013 14:08:56.000    10.1196999    -0.0126954 
11-Jul-2013 14:08:57.000    10.1199990    -0.0123988 
11-Jul-2013 14:08:58.000    10.1199740    -0.0124235 
11-Jul-2013 14:08:59.000    10.1217682    -0.0106440 
11-Jul-2013 14:09:00.000    10.1199740    -0.0124235 
11-Jul-2013 14:09:01.000    10.1192514    -0.0131403 
11-Jul-2013 14:09:02.000    10.1178310    -0.0145490 
11-Jul-2013 14:09:03.000    10.1187530    -0.0136346 
11-Jul-2013 14:09:04.000    10.1217931    -0.0106193 
11-Jul-2013 14:09:05.000    10.1196750    -0.0127201 
11-Jul-2013 14:09:06.000    10.1205222    -0.0118798 
11-Jul-2013 14:09:07.000    10.1215439    -0.0108664 
11-Jul-2013 14:09:08.000    10.1214442    -0.0109653 
11-Jul-2013 14:09:09.000    10.1206219    -0.0117809 
11-Jul-2013 14:09:10.000    10.1209708    -0.0114349 
11-Jul-2013 14:09:11.000    10.1204475    -0.0119539 
11-Jul-2013 14:09:12.000    10.1181051    -0.0142772 
11-Jul-2013 14:09:13.000    10.1210206    -0.0113855 
11-Jul-2013 14:09:14.000    10.1197747    -0.0126212 
11-Jul-2013 14:09:15.000    10.1172081    -0.0151669 
11-Jul-2013 14:09:16.000    10.1204475    -0.0119539 
11-Jul-2013 14:09:17.000    10.1203478    -0.0120528 
11-Jul-2013 14:09:18.000    10.1204724    -0.0119292 
11-Jul-2013 14:09:19.000    10.1207216    -0.0116821 
11-Jul-2013 14:09:20.000    10.1198494    -0.0125471 
11-Jul-2013 14:09:21.000    10.1176317    -0.0147468 
11-Jul-2013 14:09:22.000    10.1210455    -0.0113608 
