21 320 819 0     0.997
21 320 820 0     1.260
21 320 821 0     1.784
21 320 822 0     2.145
21 320 823 0     2.664
21 320 824 0     3.292
22 320 8 1 0     3.475
22 320 8 2 0     2.946
22 320 8 3 0     2.716
22 320 8 4 0     1.784
22 320 8 5 0     1.550
22 320 8 6 0     0.615
22 320 8 7 0     0.728
22 320 8 8 0     1.246
22 320 8 9 0     1.110
22 320 810 0     2.294
22 320 811 0     2.777
22 320 812 0     2.760
22 320 813 0     3.087
22 320 814 0     3.386
22 320 815 0     2.825
22 320 816 0     2.112
22 320 817 0     1.807
22 320 818 0     1.524
22 320 819 0     1.122
22 320 820 0     1.289
22 320 821 0     1.866
22 320 822 0     2.423
22 320 823 0     2.401
22 320 824 0     3.259
23 320 8 1 0     3.627
23 320 8 2 0     3.128
23 320 8 3 0     2.959
23 320 8 4 0     2.397
23 320 8 5 0     1.850
23 320 8 6 0     1.168
23 320 8 7 0     0.694
23 320 8 8 0     1.065
23 320 8 9 0     0.712
23 320 810 0     1.508
23 320 811 0     1.934
23 320 812 0     2.883
23 320 813 0     3.151
23 320 814 0     3.010
23 320 815 0     3.056
23 320 816 0     2.680
23 320 817 0     1.671
23 320 818 0     1.726
23 320 819 0     1.217
23 320 820 0     1.391
23 320 821 0     1.611
23 320 822 0     2.282
23 320 823 0     2.566
23 320 824 0     3.074
24 320 8 1 0     3.281
24 320 8 2 0     3.180
24 320 8 3 0     3.117
24 320 8 4 0     2.655
24 320 8 5 0     2.381
24 320 8 6 0     1.186
24 320 8 7 0     1.122
24 320 8 8 0     0.607
24 320 8 9 0     0.992
24 320 810 0     0.857
24 320 811 0     1.902
24 320 812 0     2.045
24 320 813 0     2.413
24 320 814 0     3.124
24 320 815 0     3.252
24 320 816 0     2.818
24 320 817 0     2.419
24 320 818 0     2.013
24 320 819 0     1.597
24 320 820 0     1.426
24 320 821 0     1.554
24 320 822 0     1.906
24 320 823 0     2.453
24 320 824 0     2.495
25 320 8 1 0     3.349
25 320 8 2 0     3.085
25 320 8 3 0     3.352
25 320 8 4 0     3.277
25 320 8 5 0     2.110
25 320 8 6 0     1.551
25 320 8 7 0     1.297
25 320 8 8 0     0.623
25 320 8 9 0     1.023
25 320 810 0     0.661
25 320 811 0     1.322
25 320 812 0     2.112
25 320 813 0     2.084
25 320 814 0     2.992
25 320 815 0     3.057
25 320 816 0     2.377
25 320 817 0     2.271
25 320 818 0     2.350
25 320 819 0     1.707
25 320 820 0     1.623
25 320 821 0     1.448
25 320 822 0     1.537
25 320 823 0     1.913
25 320 824 0     2.288
26 320 8 1 0     3.001
26 320 8 2 0     3.367
26 320 8 3 0     2.979
26 320 8 4 0     2.887
26 320 8 5 0     2.426
26 320 8 6 0     2.324
26 320 8 7 0     1.659
26 320 8 8 0     1.303
26 320 8 9 0     0.695
26 320 810 0     0.988
26 320 811 0     0.926
26 320 812 0     1.413
26 320 813 0     2.263
26 320 814 0     2.637
26 320 815 0     2.710
26 320 816 0     2.724
26 320 817 0     2.605
26 320 818 0     2.599
26 320 819 0     1.925
26 320 820 0     1.875
26 320 821 0     1.978
26 320 822 0     1.953
26 320 823 0     2.068
26 320 824 0     2.234
27 320 8 1 0     2.543
27 320 8 2 0     3.113
27 320 8 3 0     2.966
27 320 8 4 0     3.198
27 320 8 5 0     2.717
27 320 8 6 0     2.292
27 320 8 7 0     1.935
27 320 8 8 0     1.359
27 320 8 9 0     1.433
27 320 810 0     1.083
27 320 811 0     1.219
27 320 812 0     1.109
27 320 813 0     1.339
27 320 814 0     2.243
27 320 815 0     1.914
27 320 816 0     2.726
27 320 817 0     2.447
27 320 818 0     2.240
27 320 819 0     2.040
27 320 820 0     2.220
27 320 821 0     2.182
27 320 822 0     1.920
27 320 823 0     2.135
27 320 824 0     2.611
28 320 8 1 0     2.641
28 320 8 2 0     2.818
28 320 8 3 0     3.295
28 320 8 4 0     3.106
28 320 8 5 0     2.625
28 320 8 6 0     2.592
28 320 8 7 0     2.493
28 320 8 8 0     1.632
28 320 8 9 0     1.254
28 320 810 0     1.446
28 320 811 0     1.348
28 320 812 0     1.219
28 320 813 0     1.042
28 320 814 0     1.417
28 320 815 0     2.039
28 320 816 0     2.148
28 320 817 0     2.144
28 320 818 0     2.099
28 320 819 0     2.324
28 320 820 0     2.186
28 320 821 0     2.334
28 320 822 0     2.370
28 320 823 0     2.221
28 320 824 0     2.474
29 320 8 1 0     2.700
29 320 8 2 0     2.260
29 320 8 3 0     2.867
29 320 8 4 0     3.111
29 320 8 5 0     2.878
29 320 8 6 0     2.470
29 320 8 7 0     2.807
29 320 8 8 0     2.001
29 320 8 9 0     2.016
29 320 810 0     1.686
29 320 811 0     1.296
29 320 812 0     1.525
29 320 813 0     0.970
29 320 814 0     1.374
29 320 815 0     1.429
29 320 816 0     1.900
29 320 817 0     1.845
29 320 818 0     2.420
29 320 819 0     2.171
29 320 820 0     2.341
29 320 821 0     2.203
29 320 822 0     2.006
29 320 823 0     2.015
29 320 824 0     1.839
30 320 8 1 0     2.233
30 320 8 2 0     2.404
30 320 8 3 0     2.461
30 320 8 4 0     2.901
30 320 8 5 0     2.669
30 320 8 6 0     2.736
30 320 8 7 0     2.667
30 320 8 8 0     2.205
30 320 8 9 0     1.925
30 320 810 0     1.884
30 320 811 0     1.699
30 320 812 0     1.165
30 320 813 0     1.317
30 320 814 0     1.405
30 320 815 0     1.373
30 320 816 0     1.746
30 320 817 0     1.707
30 320 818 0     1.988
30 320 819 0     2.171
30 320 820 0     2.206
30 320 821 0     2.215
30 320 822 0     2.766
30 320 823 0     2.290
30 320 824 0     2.186
31 320 8 1 0     1.823
31 320 8 2 0     2.195
31 320 8 3 0     2.413
31 320 8 4 0     2.641
31 320 8 5 0     2.791
31 320 8 6 0     2.794
31 320 8 7 0     2.645
31 320 8 8 0     2.919
31 320 8 9 0     2.370
31 320 810 0     2.235
31 320 811 0     1.963
31 320 812 0     1.365
31 320 813 0     1.317
31 320 814 0     0.950
31 320 815 0     1.208
31 320 816 0     1.171
31 320 817 0     1.481
31 320 818 0     2.156
31 320 819 0     2.311
31 320 820 0     2.547
31 320 821 0     2.816
31 320 822 0     2.832
31 320 823 0     2.693
31 320 824 0     2.131
 1 420 8 1 0     2.212
 1 420 8 2 0     2.216
 1 420 8 3 0     1.896
 1 420 8 4 0     1.762
 1 420 8 5 0     2.031
 1 420 8 6 0     2.701
 1 420 8 7 0     2.716
 1 420 8 8 0     2.538
 1 420 8 9 0     2.773
 1 420 810 0     2.481
 1 420 811 0     2.595
 1 420 812 0     1.790
 1 420 813 0     1.626
 1 420 814 0     1.576
 1 420 815 0     0.992
 1 420 816 0     1.157
 1 420 817 0     1.314
 1 420 818 0     1.888
 1 420 819 0     2.118
 1 420 820 0     2.384
 1 420 821 0     2.899
 1 420 822 0     2.940
 1 420 823 0     3.076
 1 420 824 0     2.492
 2 420 8 1 0     2.277
 2 420 8 2 0     1.953
 2 420 8 3 0     1.605
 2 420 8 4 0     1.439
 2 420 8 5 0     2.008
 2 420 8 6 0     2.145
 2 420 8 7 0     2.421
 2 420 8 8 0     2.755
 2 420 8 9 0     3.250
 2 420 810 0     3.228
 2 420 811 0     2.776
 2 420 812 0     2.556
 2 420 813 0     2.220
 2 420 814 0     1.669
 2 420 815 0     0.985
 2 420 816 0     0.657
 2 420 817 0     0.889
 2 420 818 0     1.673
 2 420 819 0     1.701
 2 420 820 0     1.998
 2 420 821 0     3.067
 2 420 822 0     2.966
 2 420 823 0     2.999
 2 420 824 0     3.205
 3 420 8 1 0     2.491
 3 420 8 2 0     1.652
 3 420 8 3 0     1.609
 3 420 8 4 0     1.496
 3 420 8 5 0     1.277
 3 420 8 6 0     1.281
 3 420 8 7 0     1.662
 3 420 8 8 0     2.376
 3 420 8 9 0     2.577
 3 420 810 0     3.228
 3 420 811 0     3.422
 3 420 812 0     2.646
 3 420 813 0     2.610
 3 420 814 0     2.193
 3 420 815 0     1.086
 3 420 816 0     1.089
 3 420 817 0     0.766
 3 420 818 0     0.969
 3 420 819 0     1.206
 3 420 820 0     2.202
 3 420 821 0     2.842
 3 420 822 0     3.314
 3 420 823 0     3.250
 3 420 824 0     2.923
 4 420 8 1 0     2.506
 4 420 8 2 0     2.309
 4 420 8 3 0     1.656
 4 420 8 4 0     1.357
 4 420 8 5 0     0.989
 4 420 8 6 0     1.270
 4 420 8 7 0     1.126
 4 420 8 8 0     1.773
 4 420 8 9 0     2.483
 4 420 810 0     3.322
 4 420 811 0     3.654
 4 420 812 0     3.589
 4 420 813 0     3.007
 4 420 814 0     2.148
 4 420 815 0     1.460
 4 420 816 0     1.023
 4 420 817 0     1.101
 4 420 818 0     0.972
 4 420 819 0     1.246
 4 420 820 0     1.821
 4 420 821 0     2.145
 4 420 822 0     3.058
 4 420 823 0     3.524
 4 420 824 0     3.516
 5 420 8 1 0     3.004
 5 420 8 2 0     2.496
 5 420 8 3 0     1.965
 5 420 8 4 0     1.372
 5 420 8 5 0     1.009
 5 420 8 6 0     0.760
 5 420 8 7 0     0.744
 5 420 8 8 0     1.341
 5 420 8 9 0     1.773
 5 420 810 0     2.516
 5 420 811 0     3.139
 5 420 812 0     3.386
 5 420 813 0     3.357
 5 420 814 0     3.050
 5 420 815 0     2.546
 5 420 816 0     1.847
 5 420 817 0     0.865
 5 420 818 0     1.210
 5 420 819 0     1.358
 5 420 820 0     1.345
 5 420 821 0     2.042
 5 420 822 0     3.182
 5 420 823 0     3.280
 5 420 824 0     3.376
 6 420 8 1 0     3.285
 6 420 8 2 0     2.752
 6 420 8 3 0     2.442
 6 420 8 4 0     1.216
 6 420 8 5 0     0.875
 6 420 8 6 0     0.413
 6 420 8 7 0     0.230
 6 420 8 8 0     0.825
 6 420 8 9 0     1.443
 6 420 810 0     2.499
 6 420 811 0     3.160
 6 420 812 0     3.401
 6 420 813 0     3.613
 6 420 814 0     3.499
 6 420 815 0     3.051
 6 420 816 0     2.007
 6 420 817 0     1.392
 6 420 818 0     0.992
 6 420 819 0     0.784
 6 420 820 0     1.586
 6 420 821 0     1.972
 6 420 822 0     2.520
 6 420 823 0     2.982
 6 420 824 0     3.721
 7 420 8 1 0     3.570
 7 420 8 2 0     3.423
 7 420 8 3 0     3.174
 7 420 8 4 0     2.106
 7 420 8 5 0     1.134
 7 420 8 6 0     0.253
 7 420 8 7 0     0.246
 7 420 8 8 0     0.385
 7 420 8 9 0     0.751
 7 420 810 0     1.476
 7 420 811 0     2.479
 7 420 812 0     3.163
 7 420 813 0     3.614
 7 420 814 0     3.418
 7 420 815 0     3.200
 7 420 816 0     2.416
 7 420 817 0     1.660
 7 420 818 0     1.201
 7 420 819 0     0.859
 7 420 820 0     1.400
 7 420 821 0     1.369
 7 420 822 0     2.470
 7 420 823 0     2.845
 7 420 824 0     3.312
 8 420 8 1 0     3.614
 8 420 8 2 0     3.850
 8 420 8 3 0     3.194
 8 420 8 4 0     2.782
 8 420 8 5 0     1.486
 8 420 8 6 0     1.001
 8 420 8 7 0     0.177
 8 420 8 8 0     0.560
 8 420 8 9 0     0.306
 8 420 810 0     0.899
 8 420 811 0     1.747
 8 420 812 0     1.984
 8 420 813 0     3.255
 8 420 814 0     3.184
 8 420 815 0     2.977
 8 420 816 0     3.132
 8 420 817 0     2.265
 8 420 818 0     2.164
 8 420 819 0     1.714
 8 420 820 0     1.174
 8 420 821 0     1.519
 8 420 822 0     1.557
 8 420 823 0     2.226
 8 420 824 0     2.790
 9 420 8 1 0     3.340
 9 420 8 2 0     3.977
 9 420 8 3 0     3.461
 9 420 8 4 0     3.099
 9 420 8 5 0     2.174
 9 420 8 6 0     1.673
 9 420 8 7 0     1.124
 9 420 8 8 0     0.609
 9 420 8 9 0     0.288
 9 420 810 0     0.180
 9 420 811 0     0.695
 9 420 812 0     1.350
 9 420 813 0     2.585
 9 420 814 0     2.721
 9 420 815 0     3.110
 9 420 816 0     2.821
 9 420 817 0     3.058
 9 420 818 0     2.145
 9 420 819 0     1.979
 9 420 820 0     1.729
 9 420 821 0     1.255
 9 420 822 0     1.412
 9 420 823 0     2.278
 9 420 824 0     2.409
10 420 8 1 0     3.137
10 420 8 2 0     3.225
10 420 8 3 0     3.385
10 420 8 4 0     3.216
10 420 8 5 0     3.086
10 420 8 6 0     2.398
10 420 8 7 0     1.399
10 420 8 8 0     0.964
10 420 8 9 0     0.535
10 420 810 0     0.592
10 420 811 0     0.605
10 420 812 0     0.999
10 420 813 0     1.415
10 420 814 0     2.343
10 420 815 0     2.660
10 420 816 0     3.240
10 420 817 0     2.542
10 420 818 0     2.345
10 420 819 0     2.534
10 420 820 0     2.211
10 420 821 0     1.763
10 420 822 0     1.557
10 420 823 0     1.750
10 420 824 0     2.597
11 420 8 1 0     2.592
11 420 8 2 0     3.009
11 420 8 3 0     3.265
11 420 8 4 0     3.283
11 420 8 5 0     3.555
11 420 8 6 0     2.525
11 420 8 7 0     2.158
11 420 8 8 0     1.287
11 420 8 9 0     1.284
11 420 810 0     0.959
11 420 811 0     0.903
11 420 812 0     0.451
11 420 813 0     1.299
11 420 814 0     1.872
11 420 815 0     2.110
11 420 816 0     2.359
11 420 817 0     2.898
11 420 818 0     3.072
11 420 819 0     2.838
11 420 820 0     2.356
11 420 821 0     1.966
11 420 822 0     2.053
11 420 823 0     1.701
11 420 824 0     1.994
12 420 8 1 0     2.042
12 420 8 2 0     2.717
12 420 8 3 0     2.657
12 420 8 4 0     3.366
12 420 8 5 0     3.328
12 420 8 6 0     3.225
12 420 8 7 0     2.861
12 420 8 8 0     2.326
12 420 8 9 0     1.328
12 420 810 0     1.117
12 420 811 0     0.558
12 420 812 0     0.988
12 420 813 0     0.686
12 420 814 0     1.487
12 420 815 0     1.453
12 420 816 0     1.953
12 420 817 0     2.308
12 420 818 0     2.813
12 420 819 0     2.691
12 420 820 0     2.767
12 420 821 0     2.592
12 420 822 0     2.090
12 420 823 0     1.984
12 420 824 0     2.062
13 420 8 1 0     2.077
13 420 8 2 0     2.324
13 420 8 3 0     2.711
13 420 8 4 0     2.439
13 420 8 5 0     2.985
13 420 8 6 0     2.836
13 420 8 7 0     2.720
13 420 8 8 0     2.372
13 420 8 9 0     1.934
13 420 810 0     1.439
13 420 811 0     1.631
13 420 812 0     1.113
13 420 813 0     0.983
13 420 814 0     0.700
13 420 815 0     1.502
13 420 816 0     1.637
13 420 817 0     2.100
13 420 818 0     2.388
13 420 819 0     2.632
13 420 820 0     2.937
13 420 821 0     2.981
13 420 822 0     2.819
13 420 823 0     2.132
13 420 824 0     2.019
14 420 8 1 0     1.663
14 420 8 2 0     1.434
14 420 8 3 0     1.786
14 420 8 4 0     2.461
14 420 8 5 0     2.251
14 420 8 6 0     2.542
14 420 8 7 0     3.325
14 420 8 8 0     2.912
14 420 8 9 0     2.641
14 420 810 0     2.515
14 420 811 0     2.096
14 420 812 0     1.583
14 420 813 0     1.194
14 420 814 0     0.644
14 420 815 0     1.308
14 420 816 0     1.433
14 420 817 0     1.939
14 420 818 0     2.439
14 420 819 0     2.529
14 420 820 0     3.207
14 420 821 0     2.697
14 420 822 0     2.701
14 420 823 0     2.812
14 420 824 0     2.221
15 420 8 1 0     1.835
15 420 8 2 0     1.565
15 420 8 3 0     1.342
15 420 8 4 0     1.935
15 420 8 5 0     1.824
15 420 8 6 0     2.605
15 420 8 7 0     3.056
15 420 8 8 0     2.837
15 420 8 9 0     3.155
15 420 810 0     3.195
15 420 811 0     2.347
15 420 812 0     2.281
15 420 813 0     1.828
15 420 814 0     1.287
15 420 815 0     0.826
15 420 816 0     0.987
15 420 817 0     1.404
15 420 818 0     1.973
15 420 819 0     2.552
15 420 820 0     2.913
15 420 821 0     2.804
15 420 822 0     3.223
15 420 823 0     2.960
15 420 824 0     2.647
16 420 8 1 0     1.775
16 420 8 2 0     1.417
16 420 8 3 0     1.177
16 420 8 4 0     0.910
16 420 8 5 0     1.140
16 420 8 6 0     1.949
16 420 8 7 0     2.447
16 420 8 8 0     2.806
16 420 8 9 0     2.900
16 420 810 0     2.968
16 420 811 0     2.966
16 420 812 0     2.482
16 420 813 0     1.866
16 420 814 0     1.711
16 420 815 0     0.881
16 420 816 0     0.715
16 420 817 0     1.265
16 420 818 0     1.144
16 420 819 0     1.697
16 420 820 0     2.711
16 420 821 0     2.747
16 420 822 0     3.243
16 420 823 0     3.446
16 420 824 0     2.876
17 420 8 1 0     2.194
17 420 8 2 0     1.910
17 420 8 3 0     1.582
17 420 8 4 0     1.179
17 420 8 5 0     0.761
17 420 8 6 0     1.239
17 420 8 7 0     1.445
17 420 8 8 0     2.070
17 420 8 9 0     2.533
17 420 810 0     2.951
17 420 811 0     3.437
17 420 812 0     2.799
17 420 813 0     2.323
17 420 814 0     2.050
17 420 815 0     1.428
17 420 816 0     1.243
17 420 817 0     1.146
17 420 818 0     1.492
17 420 819 0     1.586
17 420 820 0     1.922
17 420 821 0     2.857
17 420 822 0     3.518
17 420 823 0     3.254
17 420 824 0     3.343
18 420 8 1 0     2.580
18 420 8 2 0     2.579
18 420 8 3 0     1.750
18 420 8 4 0     1.017
18 420 8 5 0     0.672
18 420 8 6 0     0.995
18 420 8 7 0     1.133
18 420 8 8 0     1.456
18 420 8 9 0     2.043
18 420 810 0     2.805
18 420 811 0     3.166
18 420 812 0     3.446
18 420 813 0     2.919
18 420 814 0     2.733
18 420 815 0     1.706
18 420 816 0     1.072
18 420 817 0     1.494
18 420 818 0     1.370
18 420 819 0     1.749
18 420 820 0     2.116
18 420 821 0     2.477
18 420 822 0     3.070
18 420 823 0     3.589
18 420 824 0     3.466
19 420 8 1 0     3.142
19 420 8 2 0     2.893
19 420 8 3 0     1.923
19 420 8 4 0     1.360
19 420 8 5 0     0.548
19 420 8 6 0     0.522
19 420 8 7 0     0.814
19 420 8 8 0     1.306
19 420 8 9 0     1.496
19 420 810 0     2.533
19 420 811 0     2.941
19 420 812 0     3.432
19 420 813 0     3.105
19 420 814 0     2.437
19 420 815 0     2.208
19 420 816 0     1.793
19 420 817 0     1.603
19 420 818 0     1.468
19 420 819 0     1.332
19 420 820 0     1.452
19 420 821 0     2.631
19 420 822 0     2.657
19 420 823 0     3.539
19 420 824 0     3.440
20 420 8 1 0     3.295
20 420 8 2 0     2.842
20 420 8 3 0     2.156
20 420 8 4 0     1.619
20 420 8 5 0     1.156
20 420 8 6 0     0.546
20 420 8 7 0     0.892
20 420 8 8 0     0.927
20 420 8 9 0     1.627
20 420 810 0     2.300
20 420 811 0     2.868
20 420 812 0     2.960
20 420 813 0     2.828
20 420 814 0     2.818
20 420 815 0     2.407
20 420 816 0     2.445
20 420 817 0     1.667
20 420 818 0     1.641
20 420 819 0     1.710
20 420 820 0     1.774
20 420 821 0     2.315
20 420 822 0     2.889
20 420 823 0     3.444
20 420 824 0     3.525
21 420 8 1 0     3.304
21 420 8 2 0     3.407
21 420 8 3 0     2.872
21 420 8 4 0     1.760
21 420 8 5 0     1.164
21 420 8 6 0     1.110
21 420 8 7 0     0.362
21 420 8 8 0     0.673
21 420 8 9 0     1.246
21 420 810 0     1.308
21 420 811 0     2.127
21 420 812 0     2.622
21 420 813 0     2.941
21 420 814 0     2.897
21 420 815 0     2.688
21 420 816 0     2.463
21 420 817 0     2.010
21 420 818 0     1.620
21 420 819 0     1.172
21 420 820 0     1.922
21 420 821 0     1.706
21 420 822 0     2.621
21 420 823 0     2.854
21 420 824 0     3.021
22 420 8 1 0     3.267
22 420 8 2 0     3.308
22 420 8 3 0     2.888
22 420 8 4 0     2.016
22 420 8 5 0     1.850
22 420 8 6 0     1.174
22 420 8 7 0     0.374
22 420 8 8 0     0.520
22 420 8 9 0     0.447
22 420 810 0     0.974
22 420 811 0     1.846
22 420 812 0     1.978
22 420 813 0     2.870
22 420 814 0     2.823
22 420 815 0     2.509
22 420 816 0     2.594
22 420 817 0     2.303
22 420 818 0     1.846
22 420 819 0     1.426
22 420 820 0     1.618
22 420 821 0     2.007
22 420 822 0     2.252
22 420 823 0     2.527
22 420 824 0     3.141
23 420 8 1 0     3.255
23 420 8 2 0     3.538
23 420 8 3 0     2.784
23 420 8 4 0     2.628
23 420 8 5 0     2.086
23 420 8 6 0     1.269
23 420 8 7 0     0.803
23 420 8 8 0     0.589
23 420 8 9 0     0.984
23 420 810 0     0.662
23 420 811 0     1.135
23 420 812 0     2.005
23 420 813 0     2.607
23 420 814 0     2.743
23 420 815 0     2.634
23 420 816 0     2.857
23 420 817 0     2.329
23 420 818 0     1.907
23 420 819 0     2.109
23 420 820 0     1.866
23 420 821 0     1.918
23 420 822 0     2.392
23 420 823 0     2.567
23 420 824 0     3.149
24 420 8 1 0     2.977
24 420 8 2 0     3.345
24 420 8 3 0     3.324
24 420 8 4 0     2.999
24 420 8 5 0     2.331
24 420 8 6 0     1.812
24 420 8 7 0     1.113
24 420 8 8 0     0.912
24 420 8 9 0     0.816
24 420 810 0     0.532
24 420 811 0     0.954
24 420 812 0     1.753
24 420 813 0     2.067
24 420 814 0     2.559
24 420 815 0     2.465
24 420 816 0     2.815
24 420 817 0     2.710
24 420 818 0     2.327
24 420 819 0     1.813
24 420 820 0     1.926
24 420 821 0     2.266
24 420 822 0     2.234
24 420 823 0     2.497
24 420 824 0     2.685
25 420 8 1 0     2.966
25 420 8 2 0     3.444
25 420 8 3 0     3.267
25 420 8 4 0     2.831
25 420 8 5 0     2.543
25 420 8 6 0     1.928
25 420 8 7 0     1.886
25 420 8 8 0     1.260
25 420 8 9 0     0.605
25 420 810 0     0.851
25 420 811 0     1.270
25 420 812 0     1.616
25 420 813 0     1.483
25 420 814 0     1.971
25 420 815 0     2.403
25 420 816 0     2.369
25 420 817 0     2.856
25 420 818 0     2.630
25 420 819 0     2.324
25 420 820 0     2.201
25 420 821 0     2.018
25 420 822 0     1.825
25 420 823 0     2.228
25 420 824 0     2.369
26 420 8 1 0     2.801
26 420 8 2 0     2.789
26 420 8 3 0     3.182
26 420 8 4 0     2.837
26 420 8 5 0     2.953
26 420 8 6 0     2.270
26 420 8 7 0     1.662
26 420 8 8 0     1.804
26 420 8 9 0     1.262
26 420 810 0     1.147
26 420 811 0     1.318
26 420 812 0     0.801
26 420 813 0     1.711
26 420 814 0     1.876
26 420 815 0     2.527
26 420 816 0     2.651
26 420 817 0     2.761
26 420 818 0     2.791
26 420 819 0     2.439
26 420 820 0     2.512
26 420 821 0     2.412
26 420 822 0     2.185
26 420 823 0     2.292
26 420 824 0     2.269
27 420 8 1 0     2.468
27 420 8 2 0     2.902
27 420 8 3 0     2.792
27 420 8 4 0     2.980
27 420 8 5 0     2.845
27 420 8 6 0     2.595
27 420 8 7 0     2.223
27 420 8 8 0     2.227
27 420 8 9 0     1.572
27 420 810 0     0.921
27 420 811 0     1.165
27 420 812 0     1.355
27 420 813 0     1.181
27 420 814 0     1.390
27 420 815 0     1.689
27 420 816 0     1.910
27 420 817 0     2.622
27 420 818 0     2.701
27 420 819 0     2.965
27 420 820 0     2.610
27 420 821 0     2.133
27 420 822 0     2.384
27 420 823 0     1.951
27 420 824 0     2.232
28 420 8 1 0     1.802
28 420 8 2 0     2.592
28 420 8 3 0     2.376
28 420 8 4 0     2.366
28 420 8 5 0     2.679
28 420 8 6 0     2.493
28 420 8 7 0     2.426
28 420 8 8 0     2.609
28 420 8 9 0     1.911
28 420 810 0     1.561
28 420 811 0     1.194
28 420 812 0     0.998
28 420 813 0     1.399
28 420 814 0     1.537
28 420 815 0     1.479
28 420 816 0     1.806
28 420 817 0     2.390
28 420 818 0     2.769
28 420 819 0     2.653
28 420 820 0     2.552
28 420 821 0     2.911
28 420 822 0     2.238
28 420 823 0     2.170
28 420 824 0     1.913
29 420 8 1 0     2.059
29 420 8 2 0     1.779
29 420 8 3 0     1.875
29 420 8 4 0     2.494
29 420 8 5 0     2.213
29 420 8 6 0     2.906
29 420 8 7 0     2.808
29 420 8 8 0     2.798
29 420 8 9 0     2.456
29 420 810 0     2.118
29 420 811 0     1.598
29 420 812 0     1.068
29 420 813 0     1.242
29 420 814 0     1.110
29 420 815 0     1.410
29 420 816 0     1.572
29 420 817 0     2.236
29 420 818 0     2.110
29 420 819 0     2.772
29 420 820 0     2.598
29 420 821 0     2.692
29 420 822 0     2.757
29 420 823 0     2.423
29 420 824 0     2.326
30 420 8 1 0     1.849
30 420 8 2 0     1.994
30 420 8 3 0     1.443
30 420 8 4 0     2.085
30 420 8 5 0     1.840
30 420 8 6 0     2.330
30 420 8 7 0     2.960
30 420 8 8 0     2.937
30 420 8 9 0     2.730
30 420 810 0     2.169
30 420 811 0     2.468
30 420 812 0     1.420
30 420 813 0     1.733
30 420 814 0     0.964
30 420 815 0     1.216
30 420 816 0     1.119
30 420 817 0     1.440
30 420 818 0     2.423
30 420 819 0     2.927
30 420 820 0     3.244
30 420 821 0     3.248
30 420 822 0     3.011
30 420 823 0     3.034
30 420 824 0     2.023
 1 520 8 1 0     1.979
 1 520 8 2 0     1.480
 1 520 8 3 0     1.127
 1 520 8 4 0     1.534
 1 520 8 5 0     1.292
 1 520 8 6 0     2.284
 1 520 8 7 0     2.560
 1 520 8 8 0     2.503
 1 520 8 9 0     2.731
 1 520 810 0     2.581
 1 520 811 0     2.840
 1 520 812 0     2.529
 1 520 813 0     1.530
 1 520 814 0     1.275
 1 520 815 0     1.134
 1 520 816 0     1.015
 1 520 817 0     1.609
 1 520 818 0     2.104
 1 520 819 0     2.140
 1 520 820 0     2.621
 1 520 821 0     2.957
 1 520 822 0     3.034
 1 520 823 0     3.226
 1 520 824 0     2.347
 2 520 8 1 0     2.102
 2 520 8 2 0     1.797
 2 520 8 3 0     1.237
 2 520 8 4 0     0.749
 2 520 8 5 0     0.914
 2 520 8 6 0     1.508
 2 520 8 7 0     2.049
 2 520 8 8 0     2.649
 2 520 8 9 0     2.539
 2 520 810 0     3.255
 2 520 811 0     3.308
 2 520 812 0     3.029
 2 520 813 0     2.572
 2 520 814 0     2.055
 2 520 815 0     1.291
 2 520 816 0     1.238
 2 520 817 0     1.401
 2 520 818 0     1.505
 2 520 819 0     2.101
 2 520 820 0     2.501
 2 520 821 0     3.344
 2 520 822 0     3.191
 2 520 823 0     3.153
 2 520 824 0     3.346
 3 520 8 1 0     2.671
 3 520 8 2 0     1.890
 3 520 8 3 0     1.368
 3 520 8 4 0     1.039
 3 520 8 5 0     0.509
 3 520 8 6 0     1.072
 3 520 8 7 0     1.452
 3 520 8 8 0     1.872
 3 520 8 9 0     2.491
 3 520 810 0     3.301
 3 520 811 0     3.208
 3 520 812 0     3.252
 3 520 813 0     2.413
 3 520 814 0     2.256
 3 520 815 0     1.851
 3 520 816 0     1.635
 3 520 817 0     0.883
 3 520 818 0     1.672
 3 520 819 0     1.747
 3 520 820 0     2.774
 3 520 821 0     2.771
 3 520 822 0     3.735
 3 520 823 0     3.714
 3 520 824 0     3.395
 4 520 8 1 0     2.881
 4 520 8 2 0     2.572
 4 520 8 3 0     1.517
 4 520 8 4 0     1.011
 4 520 8 5 0     0.362
 4 520 8 6 0     0.635
 4 520 8 7 0     0.952
 4 520 8 8 0     1.654
 4 520 8 9 0     1.708
 4 520 810 0     2.649
 4 520 811 0     3.258
 4 520 812 0     3.154
 4 520 813 0     3.080
 4 520 814 0     2.835
 4 520 815 0     2.468
 4 520 816 0     1.433
 4 520 817 0     1.416
 4 520 818 0     1.453
 4 520 819 0     1.411
 4 520 820 0     2.141
 4 520 821 0     2.747
 4 520 822 0     3.494
 4 520 823 0     3.880
 4 520 824 0     3.682
 5 520 8 1 0     3.621
 5 520 8 2 0     2.570
 5 520 8 3 0     1.764
 5 520 8 4 0     0.948
 5 520 8 5 0     0.471
 5 520 8 6 0     0.293
 5 520 8 7 0     0.300
 5 520 8 8 0     0.862
 5 520 8 9 0     1.358
 5 520 810 0     1.773
