; Datasets    Druck    Temp.    Leitf    RawO2    Boden    SALIN    SIGMA    AO2_%    AO2mg    Licor     IntDT     IntDT     Lat         Long       BsFlo    AO2ml 
;            [dBar ]  [degC ]  [mS/cm]  [  mV ]  [  -  ]  [  ppt]  [kg/m3]  [   % ]  [ mg/l]  [pffr ]   [Time ]   [Time ]   [  °  ]     [  °  ]    [ -   ]  [ ml/l]
;
         35     6.62    4.348     8.68  2048.82     1.20     8.21     6.55   102.43    12.58     2.35 19.04.2021 05:49:21  5517.5048N  1559.9895E     0.66     8.81
         36     6.84    4.347     8.68  2047.81     1.20     8.21     6.55   102.38    12.57     2.15 19.04.2021 05:49:22  5517.5047N  1559.9893E     0.62     8.80
         37     7.09    4.344     8.68  2048.15     1.20     8.21     6.55   102.39    12.58     1.96 19.04.2021 05:49:22  5517.5047N  1559.9893E     0.65     8.81
         38     7.41    4.342     8.68  2049.66     1.20     8.21     6.55   102.47    12.58     1.82 19.04.2021 05:49:22  5517.5047N  1559.9893E     0.67     8.81
         39     7.77    4.342     8.68  2052.18     1.20     8.21     6.56   102.59    12.60     1.72 19.04.2021 05:49:23  5517.5048N  1559.9892E     0.72     8.82
         40     8.13    4.341     8.68  2052.85     1.20     8.21     6.56   102.62    12.60     1.61 19.04.2021 05:49:23  5517.5048N  1559.9892E     0.68     8.83
         41     8.45    4.340     8.68  2052.52     1.20     8.21     6.56   102.60    12.60     1.50 19.04.2021 05:49:24  5517.5050N  1559.9890E     0.76     8.82
         42     8.73    4.339     8.68  2051.34     1.20     8.21     6.56   102.54    12.59     1.41 19.04.2021 05:49:24  5517.5050N  1559.9890E     0.84     8.82
         43     8.96    4.339     8.68  2049.16     1.20     8.21     6.56   102.42    12.58     1.36 19.04.2021 05:49:25  5517.5048N  1559.9886E     0.86     8.81
         44     9.14    4.339     8.68  2047.14     1.20     8.21     6.56   102.32    12.57     1.31 19.04.2021 05:49:25  5517.5048N  1559.9886E     0.84     8.80
         45     9.33    4.339     8.68  2045.46     1.20     8.21     6.56   102.23    12.56     1.25 19.04.2021 05:49:26  5517.5049N  1559.9887E     0.82     8.79
         46     9.56    4.337     8.68  2045.29     1.20     8.21     6.57   102.22    12.56     1.19 19.04.2021 05:49:26  5517.5049N  1559.9887E     0.70     8.79
         47     9.81    4.335     8.68  2046.47     1.20     8.21     6.57   102.28    12.56     1.12 19.04.2021 05:49:27  5517.5050N  1559.9888E     0.65     8.80
         48    10.09    4.335     8.68  2048.99     1.20     8.21     6.57   102.40    12.58     1.06 19.04.2021 05:49:27  5517.5050N  1559.9888E     0.63     8.81
         49    10.43    4.335     8.68  2051.34     1.20     8.22     6.57   102.52    12.59     0.98 19.04.2021 05:49:28  5517.5047N  1559.9888E     0.68     8.82
         50    10.76    4.335     8.68  2051.01     1.20     8.22     6.57   102.49    12.59     0.93 19.04.2021 05:49:28  5517.5047N  1559.9888E     0.66     8.82
         51    11.05    4.335     8.68  2050.17     1.20     8.22     6.57   102.45    12.58     0.88 19.04.2021 05:49:29  5517.5046N  1559.9888E     0.65     8.81
         52    11.33    4.335     8.68  2049.33     1.20     8.22     6.58   102.40    12.58     0.83 19.04.2021 05:49:29  5517.5046N  1559.9888E     0.68     8.81
         53    11.56    4.335     8.68  2047.65     1.20     8.22     6.58   102.31    12.57     0.79 19.04.2021 05:49:30  5517.5046N  1559.9887E     0.69     8.80
         54    11.75    4.335     8.68  2046.81     1.20     8.22     6.58   102.27    12.56     0.76 19.04.2021 05:49:30  5517.5046N  1559.9887E     0.76     8.80
         55    11.93    4.334     8.68  2045.63     1.20     8.22     6.58   102.21    12.56     0.73 19.04.2021 05:49:31  5517.5046N  1559.9884E     0.87     8.79
         56    12.14    4.332     8.68  2044.45     1.20     8.22     6.58   102.15    12.55     0.71 19.04.2021 05:49:31  5517.5046N  1559.9884E     0.85     8.79
         57    12.38    4.331     8.68  2044.29     1.20     8.22     6.58   102.14    12.55     0.68 19.04.2021 05:49:32  5517.5045N  1559.9883E     0.87     8.79
         58    12.66    4.330     8.68  2045.29     1.20     8.22     6.58   102.19    12.55     0.65 19.04.2021 05:49:32  5517.5045N  1559.9883E     0.76     8.79
         59    12.98    4.329     8.68  2047.98     1.20     8.22     6.58   102.32    12.57     0.60 19.04.2021 05:49:33  5517.5046N  1559.9883E     0.64     8.80
         60    13.29    4.330     8.68  2049.16     1.20     8.22     6.59   102.37    12.58     0.57 19.04.2021 05:49:33  5517.5046N  1559.9883E     0.64     8.81
         61    13.59    4.332     8.68  2049.33     1.20     8.22     6.59   102.37    12.58     0.53 19.04.2021 05:49:34  5517.5047N  1559.9883E     0.64     8.81
         62    13.88    4.332     8.68  2048.15     1.20     8.22     6.59   102.31    12.57     0.50 19.04.2021 05:49:34  5517.5047N  1559.9883E     0.67     8.80
         63    14.13    4.332     8.68  2047.31     1.20     8.22     6.59   102.26    12.56     0.48 19.04.2021 05:49:35  5517.5047N  1559.9883E     0.64     8.80
         64    14.34    4.332     8.68  2045.29     1.20     8.22     6.59   102.16    12.55     0.46 19.04.2021 05:49:35  5517.5047N  1559.9883E     0.70     8.79
         65    14.57    4.331     8.68  2044.45     1.20     8.22     6.59   102.12    12.54     0.45 19.04.2021 05:49:36  5517.5048N  1559.9881E     0.69     8.78
         66    14.79    4.329     8.68  2045.13     1.20     8.22     6.60   102.15    12.55     0.43 19.04.2021 05:49:36  5517.5048N  1559.9881E     0.74     8.79
         67    15.04    4.331     8.68  2045.97     1.20     8.22     6.60   102.19    12.55     0.41 19.04.2021 05:49:37  5517.5047N  1559.9877E     0.80     8.79
         68    15.29    4.330     8.68  2047.65     1.20     8.22     6.60   102.27    12.56     0.39 19.04.2021 05:49:37  5517.5047N  1559.9877E     0.78     8.80
         69    15.57    4.331     8.68  2048.65     1.20     8.22     6.60   102.31    12.57     0.37 19.04.2021 05:49:38  5517.5047N  1559.9875E     0.82     8.80
         70    15.83    4.330     8.68  2048.65     1.20     8.22     6.60   102.31    12.57     0.35 19.04.2021 05:49:38  5517.5047N  1559.9875E     0.80     8.80
         71    16.09    4.329     8.68  2048.82     1.20     8.22     6.60   102.32    12.57     0.34 19.04.2021 05:49:39  5517.5050N  1559.9873E     0.72     8.80
         72    16.32    4.330     8.68  2048.32     1.20     8.22     6.60   102.29    12.57     0.33 19.04.2021 05:49:39  5517.5050N  1559.9873E     0.66     8.80
         73    16.57    4.329     8.68  2047.65     1.20     8.22     6.60   102.25    12.56     0.31 19.04.2021 05:49:40  5517.5050N  1559.9873E     0.66     8.80
         74    16.80    4.327     8.68  2047.31     1.20     8.22     6.61   102.23    12.56     0.30 19.04.2021 05:49:40  5517.5050N  1559.9872E     0.68     8.80
         75    17.07    4.328     8.68  2048.32     1.20     8.22     6.61   102.28    12.57     0.28 19.04.2021 05:49:40  5517.5050N  1559.9872E     0.66     8.80
         76    17.33    4.330     8.68  2049.66     1.20     8.22     6.61   102.34    12.57     0.27 19.04.2021 05:49:41  5517.5049N  1559.9867E     0.65     8.80
         77    17.59    4.331     8.69  2049.16     1.20     8.22     6.61   102.31    12.57     0.26 19.04.2021 05:49:41  5517.5049N  1559.9867E     0.68     8.80
         78    17.82    4.331     8.68  2048.99     1.20     8.22     6.61   102.30    12.57     0.25 19.04.2021 05:49:42  5517.5049N  1559.9867E     0.72     8.80
         79    18.02    4.331     8.69  2047.65     1.20     8.22     6.61   102.23    12.56     0.24 19.04.2021 05:49:42  5517.5049N  1559.9867E     0.74     8.79
         80    18.23    4.329     8.68  2046.64     1.20     8.22     6.61   102.18    12.55     0.23 19.04.2021 05:49:43  5517.5048N  1559.9865E     0.75     8.79
         81    18.45    4.327     8.69  2045.46     1.20     8.22     6.62   102.12    12.55     0.23 19.04.2021 05:49:43  5517.5048N  1559.9865E     0.81     8.79
         82    18.70    4.327     8.69  2046.13     1.20     8.22     6.62   102.15    12.55     0.22 19.04.2021 05:49:44  5517.5047N  1559.9861E     0.80     8.79
         83    18.99    4.330     8.69  2048.15     1.20     8.22     6.62   102.24    12.56     0.21 19.04.2021 05:49:44  5517.5047N  1559.9861E     0.78     8.80
         84    19.28    4.332     8.69  2049.49     1.20     8.22     6.62   102.30    12.57     0.20 19.04.2021 05:49:45  5517.5049N  1559.9862E     0.72     8.80
         85    19.56    4.332     8.69  2048.99     1.20     8.22     6.62   102.27    12.56     0.19 19.04.2021 05:49:45  5517.5049N  1559.9862E     0.64     8.80
         86    19.80    4.333     8.69  2048.15     1.20     8.22     6.62   102.23    12.56     0.18 19.04.2021 05:49:46  5517.5049N  1559.9858E     0.64     8.79
         87    20.03    4.333     8.69  2047.48     1.20     8.22     6.62   102.19    12.55     0.17 19.04.2021 05:49:46  5517.5049N  1559.9858E     0.70     8.79
         88    20.23    4.335     8.69  2046.64     1.20     8.22     6.63   102.14    12.55     0.17 19.04.2021 05:49:47  5517.5050N  1559.9858E     0.64     8.79
         89    20.43    4.335     8.69  2045.46     1.20     8.22     6.63   102.08    12.54     0.16 19.04.2021 05:49:47  5517.5050N  1559.9858E     0.66     8.78
         90    20.66    4.336     8.69  2046.30     1.20     8.22     6.63   102.12    12.54     0.16 19.04.2021 05:49:48  5517.5048N  1559.9857E     0.66     8.78
         91    20.91    4.339     8.69  2047.14     1.20     8.23     6.63   102.15    12.55     0.15 19.04.2021 05:49:48  5517.5048N  1559.9857E     0.68     8.79
         92    21.17    4.344     8.70  2050.00     1.20     8.23     6.63   102.29    12.56     0.14 19.04.2021 05:49:49  5517.5047N  1559.9856E     0.67     8.80
         93    21.45    4.348     8.70  2052.35     1.20     8.24     6.64   102.40    12.57     0.13 19.04.2021 05:49:49  5517.5047N  1559.9856E     0.69     8.80
